ID;Name;URL;Type;Feature Type;Output Format;Version;Visible;description
32885;RP_Bodenschutz;https://api.hamburg.de/datasets/v1/xplan;OAF;;;;No;RP_Bodenschutz, bereitgestellt als OAF-Dienst im nan-Format. Version nan, nicht ?ffentlich.
32886;RP_Einzelhandel;https://api.hamburg.de/datasets/v1/xplan;OAF;;;;No;RP_Einzelhandel, bereitgestellt als OAF-Dienst im nan-Format. Version nan, nicht ?ffentlich.
32887;RP_Energieversorgung;https://api.hamburg.de/datasets/v1/xplan;OAF;;;;No;RP_Energieversorgung, bereitgestellt als OAF-Dienst im nan-Format. Version nan, nicht ?ffentlich.
32888;RP_Entsorgung;https://api.hamburg.de/datasets/v1/xplan;OAF;;;;No;RP_Entsorgung, bereitgestellt als OAF-Dienst im nan-Format. Version nan, nicht ?ffentlich.
32889;RP_Erholung;https://api.hamburg.de/datasets/v1/xplan;OAF;;;;No;RP_Erholung, bereitgestellt als OAF-Dienst im nan-Format. Version nan, nicht ?ffentlich.
32890;RP_ErneuerbareEnergie;https://api.hamburg.de/datasets/v1/xplan;OAF;;;;No;RP_ErneuerbareEnergie, bereitgestellt als OAF-Dienst im nan-Format. Version nan, nicht ?ffentlich.
32891;RP_Forstwirtschaft;https://api.hamburg.de/datasets/v1/xplan;OAF;;;;No;RP_Forstwirtschaft, bereitgestellt als OAF-Dienst im nan-Format. Version nan, nicht ?ffentlich.
32892;RP_Freiraum;https://api.hamburg.de/datasets/v1/xplan;OAF;;;;No;RP_Freiraum, bereitgestellt als OAF-Dienst im nan-Format. Version nan, nicht ?ffentlich.
32893;RP_FreizeitErholung;https://api.hamburg.de/datasets/v1/xplan;OAF;;;;No;RP_FreizeitErholung, bereitgestellt als OAF-Dienst im nan-Format. Version nan, nicht ?ffentlich.
32894;RP_GemeindeFunktionSiedlungsentwicklung;https://api.hamburg.de/datasets/v1/xplan;OAF;;;;No;RP_GemeindeFunktionSiedlungsentwicklung, bereitgestellt als OAF-Dienst im nan-Format. Version nan, nicht ?ffentlich.
32895;RP_Funktionszuweisung;https://api.hamburg.de/datasets/v1/xplan;OAF;;;;No;RP_Funktionszuweisung, bereitgestellt als OAF-Dienst im nan-Format. Version nan, nicht ?ffentlich.
32896;RP_GenerischesObjekt;https://api.hamburg.de/datasets/v1/xplan;OAF;;;;No;RP_GenerischesObjekt, bereitgestellt als OAF-Dienst im nan-Format. Version nan, nicht ?ffentlich.
32897;RP_Gewaesser;https://api.hamburg.de/datasets/v1/xplan;OAF;;;;No;RP_Gewaesser, bereitgestellt als OAF-Dienst im nan-Format. Version nan, nicht ?ffentlich.
32898;RP_Grenze;https://api.hamburg.de/datasets/v1/xplan;OAF;;;;No;RP_Grenze, bereitgestellt als OAF-Dienst im nan-Format. Version nan, nicht ?ffentlich.
32899;RP_GruenzugGruenzaesur;https://api.hamburg.de/datasets/v1/xplan;OAF;;;;No;RP_GruenzugGruenzaesur, bereitgestellt als OAF-Dienst im nan-Format. Version nan, nicht ?ffentlich.
32900;RP_Hochwasserschutz;https://api.hamburg.de/datasets/v1/xplan;OAF;;;;No;RP_Hochwasserschutz, bereitgestellt als OAF-Dienst im nan-Format. Version nan, nicht ?ffentlich.
32901;RP_IndustrieGewerbe;https://api.hamburg.de/datasets/v1/xplan;OAF;;;;No;RP_IndustrieGewerbe, bereitgestellt als OAF-Dienst im nan-Format. Version nan, nicht ?ffentlich.
32902;RP_Klimaschutz;https://api.hamburg.de/datasets/v1/xplan;OAF;;;;No;RP_Klimaschutz, bereitgestellt als OAF-Dienst im nan-Format. Version nan, nicht ?ffentlich.
32903;RP_Kommunikation;https://api.hamburg.de/datasets/v1/xplan;OAF;;;;No;RP_Kommunikation, bereitgestellt als OAF-Dienst im nan-Format. Version nan, nicht ?ffentlich.
32904;RP_KulturellesSachgut;https://api.hamburg.de/datasets/v1/xplan;OAF;;;;No;RP_KulturellesSachgut, bereitgestellt als OAF-Dienst im nan-Format. Version nan, nicht ?ffentlich.
32905;RP_Kulturlandschaft;https://api.hamburg.de/datasets/v1/xplan;OAF;;;;No;RP_Kulturlandschaft, bereitgestellt als OAF-Dienst im nan-Format. Version nan, nicht ?ffentlich.
32906;RP_LaermschutzBauschutz;https://api.hamburg.de/datasets/v1/xplan;OAF;;;;No;RP_LaermschutzBauschutz, bereitgestellt als OAF-Dienst im nan-Format. Version nan, nicht ?ffentlich.
32907;RP_Laermschutzbereich;https://api.hamburg.de/datasets/v1/xplan;OAF;;;;No;RP_Laermschutzbereich, bereitgestellt als OAF-Dienst im nan-Format. Version nan, nicht ?ffentlich.
32908;RP_Landwirtschaft;https://api.hamburg.de/datasets/v1/xplan;OAF;;;;No;RP_Landwirtschaft, bereitgestellt als OAF-Dienst im nan-Format. Version nan, nicht ?ffentlich.
32909;RP_Legendenobjekt;https://api.hamburg.de/datasets/v1/xplan;OAF;;;;No;RP_Legendenobjekt, bereitgestellt als OAF-Dienst im nan-Format. Version nan, nicht ?ffentlich.
32910;RP_Luftverkehr;https://api.hamburg.de/datasets/v1/xplan;OAF;;;;No;RP_Luftverkehr, bereitgestellt als OAF-Dienst im nan-Format. Version nan, nicht ?ffentlich.
32911;RP_NaturLandschaft;https://api.hamburg.de/datasets/v1/xplan;OAF;;;;No;RP_NaturLandschaft, bereitgestellt als OAF-Dienst im nan-Format. Version nan, nicht ?ffentlich.
32912;RP_NaturschutzrechtlichesSchutzgebiet;https://api.hamburg.de/datasets/v1/xplan;OAF;;;;No;RP_NaturschutzrechtlichesSchutzgebiet, bereitgestellt als OAF-Dienst im nan-Format. Version nan, nicht ?ffentlich.
32913;RP_Plan;https://api.hamburg.de/datasets/v1/xplan;OAF;;;;No;RP_Plan, bereitgestellt als OAF-Dienst im nan-Format. Version nan, nicht ?ffentlich.
32914;RP_Planungsraum;https://api.hamburg.de/datasets/v1/xplan;OAF;;;;No;RP_Planungsraum, bereitgestellt als OAF-Dienst im nan-Format. Version nan, nicht ?ffentlich.
32915;RP_RadwegWanderweg;https://api.hamburg.de/datasets/v1/xplan;OAF;;;;No;RP_RadwegWanderweg, bereitgestellt als OAF-Dienst im nan-Format. Version nan, nicht ?ffentlich.
32916;RP_RasterplanAenderung;https://api.hamburg.de/datasets/v1/xplan;OAF;;;;No;RP_RasterplanAenderung, bereitgestellt als OAF-Dienst im nan-Format. Version nan, nicht ?ffentlich.
32917;RP_Raumkategorie;https://api.hamburg.de/datasets/v1/xplan;OAF;;;;No;RP_Raumkategorie, bereitgestellt als OAF-Dienst im nan-Format. Version nan, nicht ?ffentlich.
32918;RP_Rohstoff;https://api.hamburg.de/datasets/v1/xplan;OAF;;;;No;RP_Rohstoff, bereitgestellt als OAF-Dienst im nan-Format. Version nan, nicht ?ffentlich.
32919;RP_Rohstoffsicherung;https://api.hamburg.de/datasets/v1/xplan;OAF;;;;No;RP_Rohstoffsicherung, bereitgestellt als OAF-Dienst im nan-Format. Version nan, nicht ?ffentlich.
32920;RP_Siedlung;https://api.hamburg.de/datasets/v1/xplan;OAF;;;;No;RP_Siedlung, bereitgestellt als OAF-Dienst im nan-Format. Version nan, nicht ?ffentlich.
32921;RP_Schienenverkehr;https://api.hamburg.de/datasets/v1/xplan;OAF;;;;No;RP_Schienenverkehr, bereitgestellt als OAF-Dienst im nan-Format. Version nan, nicht ?ffentlich.
32922;RP_SonstVerkehr;https://api.hamburg.de/datasets/v1/xplan;OAF;;;;No;RP_SonstVerkehr, bereitgestellt als OAF-Dienst im nan-Format. Version nan, nicht ?ffentlich.
32923;RP_SonstigeInfrastruktur;https://api.hamburg.de/datasets/v1/xplan;OAF;;;;No;RP_SonstigeInfrastruktur, bereitgestellt als OAF-Dienst im nan-Format. Version nan, nicht ?ffentlich.
32924;RP_SonstigeSiedlungsstruktur;https://api.hamburg.de/datasets/v1/xplan;OAF;;;;No;RP_SonstigeSiedlungsstruktur, bereitgestellt als OAF-Dienst im nan-Format. Version nan, nicht ?ffentlich.
32925;RP_SonstigerFreiraumschutz;https://api.hamburg.de/datasets/v1/xplan;OAF;;;;No;RP_SonstigerFreiraumschutz, bereitgestellt als OAF-Dienst im nan-Format. Version nan, nicht ?ffentlich.
32926;RP_SonstigerFreiraumstruktur;https://api.hamburg.de/datasets/v1/xplan;OAF;;;;No;RP_SonstigerFreiraumstruktur, bereitgestellt als OAF-Dienst im nan-Format. Version nan, nicht ?ffentlich.
32927;RP_SonstigerSiedlungsbereich;https://api.hamburg.de/datasets/v1/xplan;OAF;;;;No;RP_SonstigerSiedlungsbereich, bereitgestellt als OAF-Dienst im nan-Format. Version nan, nicht ?ffentlich.
32928;RP_SozialeInfrastruktur;https://api.hamburg.de/datasets/v1/xplan;OAF;;;;No;RP_SozialeInfrastruktur, bereitgestellt als OAF-Dienst im nan-Format. Version nan, nicht ?ffentlich.
32929;RP_Sperrgebiet;https://api.hamburg.de/datasets/v1/xplan;OAF;;;;No;RP_Sperrgebiet, bereitgestellt als OAF-Dienst im nan-Format. Version nan, nicht ?ffentlich.
32930;RP_Sportanlage;https://api.hamburg.de/datasets/v1/xplan;OAF;;;;No;RP_Sportanlage, bereitgestellt als OAF-Dienst im nan-Format. Version nan, nicht ?ffentlich.
32931;RP_Strassenverkehr;https://api.hamburg.de/datasets/v1/xplan;OAF;;;;No;RP_Strassenverkehr, bereitgestellt als OAF-Dienst im nan-Format. Version nan, nicht ?ffentlich.
32932;RP_TextAbschnitt;https://api.hamburg.de/datasets/v1/xplan;OAF;;;;No;RP_TextAbschnitt, bereitgestellt als OAF-Dienst im nan-Format. Version nan, nicht ?ffentlich.
32933;RP_Verkehr;https://api.hamburg.de/datasets/v1/xplan;OAF;;;;No;RP_Verkehr, bereitgestellt als OAF-Dienst im nan-Format. Version nan, nicht ?ffentlich.
32934;RP_VorbHochwasserschutz;https://api.hamburg.de/datasets/v1/xplan;OAF;;;;No;RP_VorbHochwasserschutz, bereitgestellt als OAF-Dienst im nan-Format. Version nan, nicht ?ffentlich.
32935;RP_Wasserschutz;https://api.hamburg.de/datasets/v1/xplan;OAF;;;;No;RP_Wasserschutz, bereitgestellt als OAF-Dienst im nan-Format. Version nan, nicht ?ffentlich.
32936;RP_Wasserverkehr;https://api.hamburg.de/datasets/v1/xplan;OAF;;;;No;RP_Wasserverkehr, bereitgestellt als OAF-Dienst im nan-Format. Version nan, nicht ?ffentlich.
32937;RP_Wasserwirtschaft;https://api.hamburg.de/datasets/v1/xplan;OAF;;;;No;RP_Wasserwirtschaft, bereitgestellt als OAF-Dienst im nan-Format. Version nan, nicht ?ffentlich.
32938;RP_Windenergienutzung;https://api.hamburg.de/datasets/v1/xplan;OAF;;;;No;RP_Windenergienutzung, bereitgestellt als OAF-Dienst im nan-Format. Version nan, nicht ?ffentlich.
32939;RP_WohnenSiedlung;https://api.hamburg.de/datasets/v1/xplan;OAF;;;;No;RP_WohnenSiedlung, bereitgestellt als OAF-Dienst im nan-Format. Version nan, nicht ?ffentlich.
32940;RP_ZentralerOrt;https://api.hamburg.de/datasets/v1/xplan;OAF;;;;No;RP_ZentralerOrt, bereitgestellt als OAF-Dienst im nan-Format. Version nan, nicht ?ffentlich.
32941;SO_Baubeschraenkung;https://api.hamburg.de/datasets/v1/xplan;OAF;;;;No;SO_Baubeschraenkung, bereitgestellt als OAF-Dienst im nan-Format. Version nan, nicht ?ffentlich.
32942;SO_Bauverbotszone;https://api.hamburg.de/datasets/v1/xplan;OAF;;;;No;SO_Bauverbotszone, bereitgestellt als OAF-Dienst im nan-Format. Version nan, nicht ?ffentlich.
32943;SO_Bereich;https://api.hamburg.de/datasets/v1/xplan;OAF;;;;No;SO_Bereich, bereitgestellt als OAF-Dienst im nan-Format. Version nan, nicht ?ffentlich.
32944;SO_Bodenschutzrecht;https://api.hamburg.de/datasets/v1/xplan;OAF;;;;No;SO_Bodenschutzrecht, bereitgestellt als OAF-Dienst im nan-Format. Version nan, nicht ?ffentlich.
32945;SO_Denkmalschutzrecht;https://api.hamburg.de/datasets/v1/xplan;OAF;;;;No;SO_Denkmalschutzrecht, bereitgestellt als OAF-Dienst im nan-Format. Version nan, nicht ?ffentlich.
32946;SO_Forstrecht;https://api.hamburg.de/datasets/v1/xplan;OAF;;;;No;SO_Forstrecht, bereitgestellt als OAF-Dienst im nan-Format. Version nan, nicht ?ffentlich.
32947;SO_Gebiet;https://api.hamburg.de/datasets/v1/xplan;OAF;;;;No;SO_Gebiet, bereitgestellt als OAF-Dienst im nan-Format. Version nan, nicht ?ffentlich.
32948;SO_Gelaendemorphologie;https://api.hamburg.de/datasets/v1/xplan;OAF;;;;No;SO_Gelaendemorphologie, bereitgestellt als OAF-Dienst im nan-Format. Version nan, nicht ?ffentlich.
32949;SO_Gewaesser;https://api.hamburg.de/datasets/v1/xplan;OAF;;;;No;SO_Gewaesser, bereitgestellt als OAF-Dienst im nan-Format. Version nan, nicht ?ffentlich.
32950;SO_Grenze;https://api.hamburg.de/datasets/v1/xplan;OAF;;;;No;SO_Grenze, bereitgestellt als OAF-Dienst im nan-Format. Version nan, nicht ?ffentlich.
32951;SO_Linienobjekt;https://api.hamburg.de/datasets/v1/xplan;OAF;;;;No;SO_Linienobjekt, bereitgestellt als OAF-Dienst im nan-Format. Version nan, nicht ?ffentlich.
32952;SO_Luftverkehrsrecht;https://api.hamburg.de/datasets/v1/xplan;OAF;;;;No;SO_Luftverkehrsrecht, bereitgestellt als OAF-Dienst im nan-Format. Version nan, nicht ?ffentlich.
32953;SO_Objekt;https://api.hamburg.de/datasets/v1/xplan;OAF;;;;No;SO_Objekt, bereitgestellt als OAF-Dienst im nan-Format. Version nan, nicht ?ffentlich.
32954;SO_Plan;https://api.hamburg.de/datasets/v1/xplan;OAF;;;;No;SO_Plan, bereitgestellt als OAF-Dienst im nan-Format. Version nan, nicht ?ffentlich.
32955;SO_RasterplanAenderung;https://api.hamburg.de/datasets/v1/xplan;OAF;;;;No;SO_RasterplanAenderung, bereitgestellt als OAF-Dienst im nan-Format. Version nan, nicht ?ffentlich.
32956;SO_Schienenverkehrsrecht;https://api.hamburg.de/datasets/v1/xplan;OAF;;;;No;SO_Schienenverkehrsrecht, bereitgestellt als OAF-Dienst im nan-Format. Version nan, nicht ?ffentlich.
32957;SO_SchutzgebietNaturschutzrecht;https://api.hamburg.de/datasets/v1/xplan;OAF;;;;No;SO_SchutzgebietNaturschutzrecht, bereitgestellt als OAF-Dienst im nan-Format. Version nan, nicht ?ffentlich.
32958;SO_SchutzgebietSonstigesRecht;https://api.hamburg.de/datasets/v1/xplan;OAF;;;;No;SO_SchutzgebietSonstigesRecht, bereitgestellt als OAF-Dienst im nan-Format. Version nan, nicht ?ffentlich.
32959;SO_SchutzgebietWasserrecht;https://api.hamburg.de/datasets/v1/xplan;OAF;;;;No;SO_SchutzgebietWasserrecht, bereitgestellt als OAF-Dienst im nan-Format. Version nan, nicht ?ffentlich.
32960;SO_Sichtflaeche;https://api.hamburg.de/datasets/v1/xplan;OAF;;;;No;SO_Sichtflaeche, bereitgestellt als OAF-Dienst im nan-Format. Version nan, nicht ?ffentlich.
32961;SO_SonstigesRecht;https://api.hamburg.de/datasets/v1/xplan;OAF;;;;No;SO_SonstigesRecht, bereitgestellt als OAF-Dienst im nan-Format. Version nan, nicht ?ffentlich.
32962;SO_Strassenverkehr;https://api.hamburg.de/datasets/v1/xplan;OAF;;;;No;SO_Strassenverkehr, bereitgestellt als OAF-Dienst im nan-Format. Version nan, nicht ?ffentlich.
32963;SO_Strassenverkehrsrecht;https://api.hamburg.de/datasets/v1/xplan;OAF;;;;No;SO_Strassenverkehrsrecht, bereitgestellt als OAF-Dienst im nan-Format. Version nan, nicht ?ffentlich.
32964;SO_TextAbschnitt;https://api.hamburg.de/datasets/v1/xplan;OAF;;;;No;SO_TextAbschnitt, bereitgestellt als OAF-Dienst im nan-Format. Version nan, nicht ?ffentlich.
32965;SO_TextAbschnittFlaeche;https://api.hamburg.de/datasets/v1/xplan;OAF;;;;No;SO_TextAbschnittFlaeche, bereitgestellt als OAF-Dienst im nan-Format. Version nan, nicht ?ffentlich.
32966;SO_Wasserrecht;https://api.hamburg.de/datasets/v1/xplan;OAF;;;;No;SO_Wasserrecht, bereitgestellt als OAF-Dienst im nan-Format. Version nan, nicht ?ffentlich.
32967;SO_Wasserwirtschaft;https://api.hamburg.de/datasets/v1/xplan;OAF;;;;No;SO_Wasserwirtschaft, bereitgestellt als OAF-Dienst im nan-Format. Version nan, nicht ?ffentlich.
32968;XP_BegruendungAbschnitt;https://api.hamburg.de/datasets/v1/xplan;OAF;;;;No;XP_BegruendungAbschnitt, bereitgestellt als OAF-Dienst im nan-Format. Version nan, nicht ?ffentlich.
32969;XP_FPO;https://api.hamburg.de/datasets/v1/xplan;OAF;;;;No;XP_FPO, bereitgestellt als OAF-Dienst im nan-Format. Version nan, nicht ?ffentlich.
32970;XP_LPO;https://api.hamburg.de/datasets/v1/xplan;OAF;;;;No;XP_LPO, bereitgestellt als OAF-Dienst im nan-Format. Version nan, nicht ?ffentlich.
32971;XP_LTO;https://api.hamburg.de/datasets/v1/xplan;OAF;;;;No;XP_LTO, bereitgestellt als OAF-Dienst im nan-Format. Version nan, nicht ?ffentlich.
32972;XP_Nutzungsschablone;https://api.hamburg.de/datasets/v1/xplan;OAF;;;;No;XP_Nutzungsschablone, bereitgestellt als OAF-Dienst im nan-Format. Version nan, nicht ?ffentlich.
32973;XP_PPO;https://api.hamburg.de/datasets/v1/xplan;OAF;;;;No;XP_PPO, bereitgestellt als OAF-Dienst im nan-Format. Version nan, nicht ?ffentlich.
32974;XP_PTO;https://api.hamburg.de/datasets/v1/xplan;OAF;;;;No;XP_PTO, bereitgestellt als OAF-Dienst im nan-Format. Version nan, nicht ?ffentlich.
32975;XP_Praesentationsobjekt;https://api.hamburg.de/datasets/v1/xplan;OAF;;;;No;XP_Praesentationsobjekt, bereitgestellt als OAF-Dienst im nan-Format. Version nan, nicht ?ffentlich.
32976;XP_Rasterdarstellung;https://api.hamburg.de/datasets/v1/xplan;OAF;;;;No;XP_Rasterdarstellung, bereitgestellt als OAF-Dienst im nan-Format. Version nan, nicht ?ffentlich.
32977;XP_RasterplanBasis;https://api.hamburg.de/datasets/v1/xplan;OAF;;;;No;XP_RasterplanBasis, bereitgestellt als OAF-Dienst im nan-Format. Version nan, nicht ?ffentlich.
32978;XP_TextAbschnitt;https://api.hamburg.de/datasets/v1/xplan;OAF;;;;No;XP_TextAbschnitt, bereitgestellt als OAF-Dienst im nan-Format. Version nan, nicht ?ffentlich.
32979;Strassenbaumkataster Winterbaeume;https://daten-hamburg.de/gdi3d/datasource-data/Strassenbaumkataster_Winterbaeume;TileSet3D;;;;Yes;Strassenbaumkataster Winterbaeume, bereitgestellt als TileSet3D-Dienst im nan-Format. Version nan, ?ffentlich zug?nglich.
33021;Bodenrichtwertgrundstücke 2024;https://geodienste.hamburg.de/HH_WMS_Bodenrichtwerte;WMS;;;1.3.0;Yes;Bodenrichtwertgrundstücke 2024, dargestellt als WMS-Dienst im nan-Format. Version 1.3.0, ?ffentlich zug?nglich.
33022;Bodenrichtwerte Hamburg flächendeckend 2024;https://geodienste.hamburg.de/HH_WMS_Bodenrichtwerte;WMS;;;1.3.0;Yes;Bodenrichtwerte Hamburg flächendeckend 2024, dargestellt als WMS-Dienst im nan-Format. Version 1.3.0, ?ffentlich zug?nglich.
33023;Bodenrichtwerte Hamburg flächendeckend 2024;https://geodienste.hamburg.de/HH_WFS_Bodenrichtwerte;WFS;v_brw_zonen_geom_flaeche_2024;XML;1.1.0;Yes;Bodenrichtwerte Hamburg flächendeckend 2024, bereitgestellt ?ber den WFS-Dienst (Feature-Type: v_brw_zonen_geom_flaeche_2024) im XML-Format. Version 1.1.0, ?ffentlich zug?nglich.
33024;Bodenrichtwerte Hamburg flächendeckend 2024;https://api.hamburg.de/datasets/v1/bodenrichtwertzonen;OAF;;;;No;Bodenrichtwerte Hamburg flächendeckend 2024, bereitgestellt als OAF-Dienst im nan-Format. Version nan, nicht ?ffentlich.
33025;Bodenrichtwertzonen 2024;https://geodienste.hamburg.de/HH_WMS_Bodenrichtwerte;WMS;;;1.3.0;Yes;Bodenrichtwertzonen 2024, dargestellt als WMS-Dienst im nan-Format. Version 1.3.0, ?ffentlich zug?nglich.
33026;Bodenrichtwertzonen 2024;https://geodienste.hamburg.de/HH_WFS_Bodenrichtwerte;WFS;lgv_brw_zonen_2024;XML;1.1.0;Yes;Bodenrichtwertzonen 2024, bereitgestellt ?ber den WFS-Dienst (Feature-Type: lgv_brw_zonen_2024) im XML-Format. Version 1.1.0, ?ffentlich zug?nglich.
33027;Bodenrichtwertzonen 2024;https://api.hamburg.de/datasets/v1/bodenrichtwertzonen;OAF;;;;No;Bodenrichtwertzonen 2024, bereitgestellt als OAF-Dienst im nan-Format. Version nan, nicht ?ffentlich.
33028;lgv_brw_zonen_2024;https://geodienste.hamburg.de/HH_WMS_Bodenrichtwerte;WMS;;;1.3.0;Yes;lgv_brw_zonen_2024, dargestellt als WMS-Dienst im nan-Format. Version 1.3.0, ?ffentlich zug?nglich.
33029;lgv_brw_zonen_2024;https://api.hamburg.de/datasets/v1/bodenrichtwertzonen;OAF;;;;No;lgv_brw_zonen_2024, bereitgestellt als OAF-Dienst im nan-Format. Version nan, nicht ?ffentlich.
33030;lgv_brw_zonen_2024;https://geodienste.hamburg.de/HH_WFS_Bodenrichtwerte;WFS;lgv_brw_zonen_2024;XML;1.1.0;Yes;lgv_brw_zonen_2024, bereitgestellt ?ber den WFS-Dienst (Feature-Type: lgv_brw_zonen_2024) im XML-Format. Version 1.1.0, ?ffentlich zug?nglich.
33066;Magistralen Masterplan Mobilitätsräume gestalten;https://geodienste.hamburg.de/wms_magistralen_masterplan_mobilitaetsraeume_gestalten;WMS;;;1.3.0;Yes;Magistralen Masterplan Mobilitätsräume gestalten, dargestellt als WMS-Dienst im nan-Format. Version 1.3.0, ?ffentlich zug?nglich.
33083;Haus des Engagements;https://geodienste.hamburg.de/HH_WFS_Freiwilliges_Engagement;WFS;haus_des_engagements;XML;1.1.0;Yes;Haus des Engagements, bereitgestellt ?ber den WFS-Dienst (Feature-Type: haus_des_engagements) im XML-Format. Version 1.1.0, ?ffentlich zug?nglich.
33084;Haus des Engagements;https://geodienste.hamburg.de/HH_WMS_Freiwilliges_Engagement;WMS;;;1.3.0;Yes;Haus des Engagements, dargestellt als WMS-Dienst im nan-Format. Version 1.3.0, ?ffentlich zug?nglich.
33085;Haus des Engagements;https://api.hamburg.de/datasets/v1/freiwilliges_engagement;OAF;;;;No;Haus des Engagements, bereitgestellt als OAF-Dienst im nan-Format. Version nan, nicht ?ffentlich.
33086;Ausbaugebiete Dritte Betreiber ? freigegebene Potentiale 2024;https://geodienste.hamburg.de/wms_ladeinfrastruktur_ausbaugebiete;WMS;;;1.3.0;Yes;Ausbaugebiete Dritte Betreiber ? freigegebene Potentiale 2024, dargestellt als WMS-Dienst im nan-Format. Version 1.3.0, ?ffentlich zug?nglich.
33087;Ausbaugebiete Dritte Betreiber ? freigegebene Potentiale 2024;https://geodienste.hamburg.de/wfs_ladeinfrastruktur_ausbaugebiete;WFS;ausbaugebiete_dritte_betreiber_potentiale_2024;XML;1.1.0;Yes;Ausbaugebiete Dritte Betreiber ? freigegebene Potentiale 2024, bereitgestellt ?ber den WFS-Dienst (Feature-Type: ausbaugebiete_dritte_betreiber_potentiale_2024) im XML-Format. Version 1.1.0, ?ffentlich zug?nglich.
33088;Ausbaugebiete Dritte Betreiber ? freigegebene Potentiale 2024;https://api.hamburg.de/datasets/v1/ladeinfrastruktur_ausbaugebiete;OAF;;;;No;Ausbaugebiete Dritte Betreiber ? freigegebene Potentiale 2024, bereitgestellt als OAF-Dienst im nan-Format. Version nan, nicht ?ffentlich.
33107;Bedeutungsräume für den Fußverkehr (gelb-violett);https://geodienste.hamburg.de/wms_bedeutungsraeume_fussverkehr;WMS;;;1.3.0;Yes;Bedeutungsräume für den Fußverkehr (gelb-violett), dargestellt als WMS-Dienst im nan-Format. Version 1.3.0, ?ffentlich zug?nglich.
33108;Bedeutungsräume für den Fußverkehr (Heatmap);https://geodienste.hamburg.de/wms_bedeutungsraeume_fussverkehr;WMS;;;1.3.0;Yes;Bedeutungsräume für den Fußverkehr (Heatmap), dargestellt als WMS-Dienst im nan-Format. Version 1.3.0, ?ffentlich zug?nglich.
33109;Bedeutungsräume für den Fußverkehr;https://geodienste.hamburg.de/wfs_bedeutungsraeume_fussverkehr;WFS;bedeutungsraeume;XML;1.1.0;Yes;Bedeutungsräume für den Fußverkehr, bereitgestellt ?ber den WFS-Dienst (Feature-Type: bedeutungsraeume) im XML-Format. Version 1.1.0, ?ffentlich zug?nglich.
33110;Bedeutungsräume für den Fußverkehr;https://api.hamburg.de/datasets/v1/bedeutungsraeume_fussverkehr;OAF;;;;No;Bedeutungsräume für den Fußverkehr, bereitgestellt als OAF-Dienst im nan-Format. Version nan, nicht ?ffentlich.
33111;3D-Gebäudemodell (LoD3.0-HH) Area1 untexturiert;https://daten-hamburg.de/gdi3d/datasource-data/LoD3_untexturiert_Area1;TileSet3D;;;;Yes;3D-Gebäudemodell (LoD3.0-HH) Area1 untexturiert, bereitgestellt als TileSet3D-Dienst im nan-Format. Version nan, ?ffentlich zug?nglich.
33112;3D-Gebäudemodell (LoD3.0-HH) Area2 untexturiert;https://daten-hamburg.de/gdi3d/datasource-data/LoD3_untexturiert_Area2;TileSet3D;;;;Yes;3D-Gebäudemodell (LoD3.0-HH) Area2 untexturiert, bereitgestellt als TileSet3D-Dienst im nan-Format. Version nan, ?ffentlich zug?nglich.
33113;3D-Gebäudemodell (LoD3.0-HH) Area3 untexturiert;https://daten-hamburg.de/gdi3d/datasource-data/LoD3_untexturiert_Area3;TileSet3D;;;;Yes;3D-Gebäudemodell (LoD3.0-HH) Area3 untexturiert, bereitgestellt als TileSet3D-Dienst im nan-Format. Version nan, ?ffentlich zug?nglich.
33114;3D-Gebäudemodell (LoD3.0-HH) Area4 untexturiert;https://daten-hamburg.de/gdi3d/datasource-data/LoD3_untexturiert_Area4;TileSet3D;;;;Yes;3D-Gebäudemodell (LoD3.0-HH) Area4 untexturiert, bereitgestellt als TileSet3D-Dienst im nan-Format. Version nan, ?ffentlich zug?nglich.
33115;3D-Gebäudemodell (LoD3.0-HH) Area5 untexturiert;https://daten-hamburg.de/gdi3d/datasource-data/LoD3_untexturiert_Area5;TileSet3D;;;;Yes;3D-Gebäudemodell (LoD3.0-HH) Area5 untexturiert, bereitgestellt als TileSet3D-Dienst im nan-Format. Version nan, ?ffentlich zug?nglich.
33116;WC-Anlagen mit Trinkbrunnen Hamburg;https://geodienste.hamburg.de/wms_wc_mit_trinkbrunnen;WMS;;;1.3.0;Yes;WC-Anlagen mit Trinkbrunnen Hamburg, dargestellt als WMS-Dienst im nan-Format. Version 1.3.0, ?ffentlich zug?nglich.
33117;WC-Anlagen mit Trinkbrunnen Hamburg;https://geodienste.hamburg.de/wfs_wc_mit_trinkbrunnen;WFS;wc_mit_trinkbrunnen;XML;1.1.0;Yes;WC-Anlagen mit Trinkbrunnen Hamburg, bereitgestellt ?ber den WFS-Dienst (Feature-Type: wc_mit_trinkbrunnen) im XML-Format. Version 1.1.0, ?ffentlich zug?nglich.
33118;Refill Station Hamburg;https://geodienste.hamburg.de/wms_refill_station_hamburg;WMS;;;1.3.0;Yes;Refill Station Hamburg, dargestellt als WMS-Dienst im nan-Format. Version 1.3.0, ?ffentlich zug?nglich.
33121;Trinkwasserbrunnen Hamburg;https://geodienste.hamburg.de/wms_trinkwasserbrunnen;WMS;;;1.3.0;Yes;Trinkwasserbrunnen Hamburg, dargestellt als WMS-Dienst im nan-Format. Version 1.3.0, ?ffentlich zug?nglich.
